LivingPlace,HouseholdID,HHeadSex,HHeadAge,HouseholdSize,FlowIncome,EducExpenditure,FamilyID
2502973605,1,Male,41,5,50163.922,12150,69775
1562027217,1,Male,41,6,49973.66,0,44939
1106070809,1,Female,41,4,64131.129,7875,31782
1406465704,1,Male,41,4,118368.2,11508,39519
1301544404,1,Female,41,4,56137.961,3483.8701,36928
2402130501,1,Male,41,3,17608.689,0,66534
1302070717,1,Male,41,3,143806.2,0,37267
2605027702,1,Male,41,4,49902.27,5550,73064
1204421419,1,Female,41,4,8579.2695,0,35143
800748706,1,Male,41,3,27584.811,0,21251
1760052504,1,Male,41,4,31907.539,2351.6101,49042
1960275318,1,Female,41,6,37229.238,0,54535
2460707516,1,Male,41,3,26234.721,0,67967
204607001,1,Female,41,4,83497.461,0,3637
2360101213,1,Male,41,8,42091.129,0,65678
200102504,1,Male,41,4,26510.07,0,2681
1360496923,1,Male,41,4,32309.221,580.64001,38058
1461306912,1,Male,41,3,35369.359,1190.3199,41456
1701043703,1,Male,41,4,44647.27,38100,47516
3160250502,1,Male,41,8,84522.258,2467.74,85836
860487406,1,Male,41,5,5850.8301,0,24731
1106915201,1,Male,41,3,66941.172,0,31914
500933302,1,Male,41,4,8364.1201,290.32001,12138
1901457804,1,Male,41,3,189456.66,0,52044
1302213403,1,Male,41,4,46030.281,0,37335
301208210,1,Male,41,3,121615.76,1596.77,8307
1203117908,1,Female,41,6,48875.141,435.48001,34712
1502171202,1,Female,41,1,72939.547,0,41672
2460626908,1,Male,41,5,6866.1401,580.64001,67912
3260366603,1,Female,41,5,23378.32,480,88391
2604491704,1,Male,41,5,36590.141,4200,72967
1800422205,1,Female,41,4,105656.65,870.96002,49935
3010042704,1,Female,41,1,23322.41,0,82092
2460603818,1,Male,41,5,15214.27,2190,67890
802655506,1,Male,41,6,22713.131,0,21829
1411917819,1,Male,41,5,74604.539,5340,40265
1561098220,1,Male,41,6,14735.11,0,44351
1604395922,1,Female,41,4,22279.881,0,45967
2560786915,1,Male,41,7,45653.461,0,71768
3202146501,1,Female,41,4,20453.189,0,87751
1260769904,1,Female,41,6,18801.051,435.48001,35916
902535304,1,Female,41,2,75815.188,25838.689,25866
1601072503,1,Female,41,2,60696.898,580.64001,45202
2701096323,1,Male,41,5,50549.828,1451.6,74833
1506458905,1,Male,41,2,23245.359,435.48001,42019
204335306,1,Male,41,4,61937.379,0,3591
1060033204,1,Male,41,1,45683.051,0,29682
260265605,1,Male,41,4,59965.559,3000,6164
2102121003,1,Male,41,2,19076.08,0,58139
2260536605,1,Female,41,4,68163.922,0,63495
360160308,1,Male,41,4,72626.477,0,9338
207555507,1,Male,41,3,66647.93,4935.48,4315
2603211206,1,Male,41,4,40500.141,0,72677
1301191401,1,Female,41,3,18576.439,5225.7998,36797
2502437605,1,Male,41,3,33098.34,0,69607
2505110608,1,Male,41,5,11916.39,390,71170
2160993919,1,Male,41,6,57609.441,1161.27,59623
701653005,1,Male,41,4,31564.939,101.61,19198
1103547302,1,Male,41,5,45898.48,1567.73,31417
2401733601,1,Male,41,4,34057.371,5250,66447
1161500719,1,Male,41,5,56264.352,11700,33758
2504297019,1,Male,41,5,69284.023,9870.96,70564
2201764804,1,Female,41,3,49908.172,11250,60890
300726918,1,Male,41,4,49212.82,11903.21,7569
2660577905,1,Female,41,3,23845.279,0,74178
2761017508,1,Male,41,4,27369.98,0,76406
3160296416,1,Male,41,4,8833.9697,0,85936
2460455717,2,Female,41,2,4426.2202,0,67685
1561157801,1,Male,41,4,24172.1,0,44431
2401939602,1,Female,41,2,67221.156,12000,66484
1700279601,1,Male,41,4,36895.07,6900,47222
3201805703,1,Female,41,2,22204.91,0,87545
3201433404,1,Female,41,3,12487.45,0,87261
915282605,1,Male,41,4,39076.969,900,27013
1203235217,1,Male,41,5,33859.219,0,34743
901601405,1,Female,41,3,142323.34,0,25767
2901547306,1,Male,41,2,15620.61,290.32001,79922
3160328011,1,Male,41,4,20207.23,0,85982
300545306,1,Male,41,4,37437.371,0,7446
2260434706,1,Female,41,2,120869.75,900,63059
2101246905,1,Male,41,7,53779.699,87.089996,58029
2901642202,1,Female,41,2,6846.4902,0,80018
1160603324,1,Female,41,5,215687.33,0,32833
1401983606,1,Male,41,3,56028.25,0,38920
401152621,1,Male,41,3,9809.0098,450,10708
2401057305,1,Male,41,4,12717.39,22645.16,66232
2202122005,1,Female,41,3,23609.061,0,61111
2701681914,1,Female,41,2,43172.27,0,75094
1960126016,1,Male,41,5,8189.1899,1161.28,54226
2401382306,1,Male,41,4,64411.5,0,66327
1603187506,1,Female,41,3,138440.16,580.64001,45529
2106710813,1,Female,41,1,23062.75,0,58914
1606161801,1,Male,41,5,63841.078,14100,46393
1161500011,1,Male,41,1,12206.06,0,33746
3200395506,1,Male,41,4,23511.34,0,86722
200428202,1,Male,41,3,66560.422,0,2762
2260449802,1,Male,41,1,23680.32,0,63155
917095805,1,Female,41,1,48151.039,0,27165
2202566216,1,Male,41,3,31730.1,0,61347
101373604,1,Male,41,5,88535.063,0,871
2403282914,1,Female,41,2,23254.609,1451.61,66958
2301120006,1,Male,41,6,38466.148,4993.54,64285
1104990606,1,Female,41,1,41235.852,0,31616
3260072411,1,Male,41,5,27473.32,0,88116
2500730906,1,Female,41,3,84772.602,4354.8301,68805
301197316,1,Male,41,4,50093.07,2322.5801,8284
1301812914,1,Male,41,5,64044.5,40.639999,37151
504237701,1,Male,42,5,94283.594,0,13524
1204569823,1,Male,42,4,21617.24,2100,35221
3103843302,1,Male,42,2,31356.939,0,85220
704339302,1,Female,42,2,9742.3496,0,19874
200500602,1,Male,42,2,109672.11,0,2774
3201219614,1,Male,42,3,63209.988,300,87163
160020505,1,Female,42,5,5806.4502,9290.3203,1707
260269302,1,Male,42,1,19949.4,0,6217
1661358416,1,Male,42,6,83503.18,870.96002,46887
1860371708,1,Male,42,3,51551.078,0,51645
203923201,1,Male,42,5,53180.059,0,3528
2700492706,1,Male,42,5,52373.512,0,74536
1860371624,1,Male,42,2,34327.859,0,51643
1203265321,1,Male,42,4,31704.029,0,34771
1760088915,1,Female,42,5,13744.42,2119.3401,49169
922257302,1,Female,42,3,62457.211,20032.24,27596
500717905,1,Male,42,4,27855.16,1161.29,12033
760263507,1,Male,42,4,29714.66,0,20132
3200633403,1,Male,42,4,50842.801,6212.8901,86878
1100089903,1,Female,42,5,31010.859,0,30929
3260484314,1,Male,42,1,43720.461,0,88545
1000195202,1,Male,42,6,29294.189,0,28278
1600789204,1,Male,42,7,49535.441,0,45150
600253503,1,Female,42,2,225572.34,42096.77,15890
805920806,1,Male,42,4,85161.5,8400,22816
2202428802,1,Male,42,6,72983.852,0,61254
260087804,1,Male,42,5,39737.691,0,5252
601507907,1,Male,42,1,23048.539,0,17631
505222204,1,Male,42,4,11475.7,232.25,13915
207955406,1,Male,42,5,57184.699,1741.9301,4407
300485504,1,Male,42,1,38263.051,0,7374
807335904,1,Female,42,3,25787.48,0,23318
2605088402,1,Male,42,1,17779.881,0,73080
102289008,1,Male,42,3,39828.941,0,1523
1400098905,1,Female,42,2,55274.988,174.19,38712
1161607507,1,Female,42,3,22217.539,0,33844
501342803,1,Male,42,5,72835.047,2445,12295
504125001,1,Male,42,5,74266.508,0,13466
3061875819,1,Male,42,4,21047.58,1500,82826
2460840614,1,Male,42,5,17912.16,642,68185
160228709,1,Male,42,5,49475.391,849,2556
1860394412,1,Male,42,6,51649.34,0,51661
3160179818,1,Female,42,4,23595.91,0,85756
803290304,1,Female,42,5,35505.34,8709.6699,21976
1409690506,1,Male,42,4,70420.539,290.32001,39900
3062335205,1,Male,42,5,20673.5,0,83025
1060651020,1,Male,42,6,26094.289,0,30878
2700123903,1,Male,42,4,70568.398,0,74381
3061131619,1,Female,42,6,21673.75,0,82574
3260037818,1,Male,42,5,18934.42,1500,88066
760604618,1,Female,42,6,29296.699,5400,20307
2760151415,1,Male,42,4,16130.12,479.03,75685
2104622902,1,Male,42,5,28786.869,696.75,58477
3160123901,1,Male,42,6,40908.629,1306.4399,85694
601341514,1,Male,42,5,30358.939,0,17174
1960050924,1,Male,42,4,31974.92,0,53970
3009454201,1,Female,42,4,21680.01,0,82013
207555523,1,Female,42,4,119880.31,15822.56,4319
2100906301,1,Female,42,4,68729.719,18580.641,57974
804220306,1,Male,42,6,65922.133,12919.34,22200
360104306,1,Male,42,3,62773.48,2612.8999,9153
1604955912,1,Male,42,2,35220.52,4354.8301,46070
2202566310,1,Female,42,5,33009.148,0,61352
2802364204,1,Male,42,3,101821.8,0,76918
160022219,1,Male,42,6,127342.25,7548.3799,1720
2003336024,1,Male,42,2,7855.8999,0,56161
1524172915,1,Male,42,5,27359.74,2322.5701,43125
1909399805,1,Male,42,6,81319.648,0,53240
3102422308,1,Male,42,3,43314.648,0,84413
100929202,1,Male,42,5,97939.172,783.87,565
1908091402,1,Male,42,2,44200.969,4935.48,52985
2902098306,1,Male,42,6,69115.563,0,80440
160067321,1,Male,42,7,72311.648,130.64,1946
2060737909,1,Female,42,5,26252.32,0,56905
3002790706,1,Male,42,3,27885.23,1650,81147
660113817,1,Female,42,2,23665.609,0,18849
1606012311,1,Male,42,5,23186.34,827.40997,46356
1002283301,1,Male,42,4,59137.43,0,29168
506096005,1,Male,42,4,58382.07,0,14409
301060717,1,Female,42,2,178424.77,0,8086
2260372314,1,Female,42,4,50049.262,290.32001,62893
1407814904,1,Male,42,4,213994.56,7258.0601,39680
1960306820,1,Male,42,4,16450.811,255,54653
2504831618,1,Male,42,6,58637.66,150,70947
2300222505,1,Male,42,3,44314.41,0,63860
860802621,1,Male,42,5,62021.969,0,25213
2400553704,1,Male,42,3,161476.55,10800,66097
1960044715,1,Male,42,5,65546.781,6000,53928
2660595410,1,Male,42,4,11676.01,348.38,74187
2701027207,1,Female,42,1,19434.051,0,74745
202602505,1,Male,42,5,106583.06,2467.73,3267
100407206,1,Male,42,4,41192.301,0,217
260206501,1,Male,42,3,31517.35,0,5879
1661485608,1,Male,42,7,20078.32,0,46946
1203958411,1,Male,42,2,5820.6299,0,34986
1060277610,1,Male,42,5,27882.76,300,30469
260206422,1,Female,42,2,47664.93,0,5876
704339314,1,Male,42,4,33609.711,1799.99,19876
600118903,1,Male,42,5,67022.039,3658.0601,15731
2202912404,1,Male,42,4,28921.16,15387.08,61740
401236812,1,Male,42,5,24919.66,9291,10823
1401836201,1,Male,42,3,57633,0,38902
2360172715,1,Male,42,6,19991.789,5400,65886
1302643821,1,Female,42,6,22696.711,0,37520
2202660008,1,Male,42,9,54799.922,0,61510
914223806,1,Male,42,9,101286.85,0,26893
2500758602,1,Male,42,3,90663.906,12750,68812
260255408,1,Male,42,5,19404.27,0,6121
3009666605,1,Male,42,4,59846.699,18911.99,82047
1160324815,1,Female,42,5,72816.758,8700,32620
2603373006,1,Male,42,5,19625.16,870.96002,72715
203935705,1,Male,42,4,54654.07,8880,3537
260225018,1,Male,42,5,36884.441,0,5959
1960418719,1,Male,42,2,62543.23,0,55011
1500669006,1,Male,42,4,20432.77,870.96002,41526
160179019,1,Male,42,4,24589.84,0,2294
1960355809,1,Male,42,4,34023.352,180,54810
2060186321,1,Male,42,2,25631.99,0,56458
2501400001,1,Male,42,6,96333.883,8129.0298,69058
2302467306,1,Male,42,5,19575.461,0,64960
2260536602,1,Female,42,6,73829.109,1110,63492
205725705,1,Female,42,5,33344.23,9600,3880
2760525508,1,Male,42,7,48556.379,1248.37,75961
2260127308,1,Male,42,4,59807.488,3541.9199,62151
2503860806,1,Male,42,4,94686.133,33390,70252
1108696303,1,Male,42,4,22346.119,0,32271
808966604,1,Male,42,3,53471.789,0,23856
1460396308,1,Male,42,7,45559.16,725.79999,41015
260396905,1,Male,42,4,21778.9,0,6729
1411776004,1,Male,42,4,34876.559,0,40207
2504502217,1,Male,42,5,30202.529,0,70740
2060968608,1,Male,42,3,21414.5,150,57039
1060040408,1,Male,42,4,30796.27,3774.1899,29709
3160123219,1,Male,42,6,50232.488,0,85685
1406430203,1,Female,42,3,33650.289,0,39508
260104508,1,Male,42,5,88553.102,19596.76,5335
660026219,1,Female,42,3,33018.578,3483.8701,17989
401515703,1,Male,42,2,54196.711,0,11169
802077001,1,Female,42,4,49812.398,0,21682
207997321,1,Male,42,4,40029.789,435.48001,4549
260243017,1,Male,42,1,36246.121,0,6064
401152802,1,Male,42,4,38599.641,1410,10709
2202655023,1,Male,42,4,59268.371,0,61470
1161074716,1,Male,42,7,54039.32,4800,33284
2860028003,1,Female,42,5,31788.24,4790.3198,78278
3260385517,1,Male,42,3,16201.26,290.32001,88458
805907201,1,Female,42,2,30241.35,0,22787
3103328415,1,Male,42,3,40928.18,603.87,84866
660077513,1,Male,42,4,19453.18,0,18510
860777620,1,Male,42,4,10447.33,0,25177
506693722,1,Male,42,5,99467.188,2827.1699,14799
2960113402,1,Female,42,2,15941.6,0,80615
601279409,1,Male,42,6,70762.938,10161.28,17003
1960359607,1,Male,42,4,48834.352,0,54866
600756404,1,Male,42,6,78742.602,870.96002,16436
3260366605,1,Male,42,1,11459.01,0,88393
601283519,1,Male,42,5,29730.891,206.11,17020
1411661005,1,Male,42,3,31660.699,0,40198
400043706,1,Female,42,3,51122.941,450,9575
1412041602,1,Female,42,4,37199.988,9000,40306
1107912308,1,Male,42,1,37331.641,0,32123
600809301,1,Male,42,4,24514.57,290.32001,16490
2303431601,1,Male,42,2,51779.121,0,65508
1060277423,1,Male,42,5,37486.129,0,30459
500300701,1,Female,42,4,50201.84,9360,11838
3103444019,1,Male,42,5,26643.561,1741.9301,84944
2101501502,1,Male,42,7,36223.25,0,58054
761835902,1,Male,42,5,28983.1,0,20590
460201504,1,Female,42,4,20381.199,290.32001,11619
2260419219,1,Female,42,3,36898.531,0,63026
301257211,1,Male,42,4,237314.75,0,8351
2900245904,1,Female,42,4,10850.6,2322.5801,78894
500393002,1,Female,42,3,31752.051,139.35001,11884
207996411,1,Female,42,7,84963.492,0,4511
1461167009,1,Male,42,3,18281.48,0,41328
761891821,1,Male,42,1,3587.3201,0,20631
3103676319,1,Male,42,8,25985.199,0,85168
360195814,1,Male,42,1,86496.531,0,9480
101378903,1,Female,42,8,83357.922,4645.1602,887
1760088323,1,Female,42,4,22895.07,406.45001,49154
702478722,1,Male,42,5,54794.738,3150,19347
1560176920,1,Male,42,4,30098.85,1887.09,43696
202425605,1,Male,42,4,45688.5,0,3221
808185805,1,Male,42,1,27794.51,0,23554
3260336708,1,Male,42,1,25717.07,0,88340
1104684804,1,Female,42,2,56999.969,0,31575
1960005607,1,Male,42,3,39992.719,105,53788
2901119813,1,Male,42,5,19254.09,960,79614
3202576009,1,Male,42,5,69467.523,0,87911
2760695606,1,Male,42,5,20467.85,0,76160
2901104714,1,Male,42,5,24946.76,3000,79582
400062405,1,Female,42,2,26477.961,0,9594
101644505,1,Male,42,3,43583.07,0,1068
1561473302,1,Male,42,6,32919.41,580.64001,44534
3063239912,1,Male,42,1,20317.59,0,83403
860640208,1,Male,42,4,28432.449,0,25030
860191311,1,Male,42,5,9924.3096,0,24304
2604493504,1,Female,42,6,63498.641,1016.12,72971
601443404,1,Male,42,5,27672.77,2758.0601,17349
260175505,1,Male,42,4,37951.77,1016.12,5830
2260535714,1,Male,42,3,58547.68,0,63484
2503683703,1,Female,42,5,31967.18,3000,70127
260345311,1,Female,42,9,96197.727,0,6500
301208001,1,Female,42,5,44952.629,0,8300
2001221620,1,Female,42,4,29394.09,0,55579
2901576504,1,Male,42,4,36530.488,0,79944
2502679506,1,Male,42,4,33908.641,0,69712
1060138821,1,Male,42,5,19969.18,1500,29972
2760141723,1,Female,42,2,48253.602,1500,75649
2107409024,1,Male,42,3,16354.89,0,59119
1526580902,1,Male,42,5,55615.66,522.58002,43414
2606413004,1,Male,42,6,22052.65,0,73519
460174415,1,Male,42,5,13887.65,0,11527
900903703,1,Male,42,4,36437.691,2250,25694
2808036018,1,Male,42,4,54017.34,0,78064
2900377502,1,Female,42,3,46809.422,4470.96,79028
260326901,1,Male,42,5,37330.891,0,6461
260342613,1,Male,42,5,41668.012,0,6484
102327707,1,Male,42,2,18255.73,180,1603
2260353318,1,Female,42,4,42435.102,0,62853
1202726402,1,Male,42,4,16717.721,145.16,34580
2702207917,1,Male,42,5,29040.18,580.64001,75522
2400763404,1,Female,42,6,93586.117,1916.12,66146
502804406,1,Male,42,5,29359.301,17636.449,12958
1909134702,1,Male,42,5,44262.281,13200,53182
3103384412,1,Male,42,2,10464.03,0,84926
560129613,1,Male,42,6,33481.93,0,15107
760453807,1,Male,42,7,15499.69,450,20230
2807485007,1,Male,42,5,54722.469,1161.28,77905
560099715,1,Female,42,1,40524.59,1800,15095
2760687818,1,Male,42,1,19960.16,0,76145
1160747401,1,Male,42,5,16879.6,145.16,33005
1360141609,1,Female,42,7,32183.57,0,37786
807745406,1,Male,42,6,26154.26,2758.0601,23417
2900933602,1,Male,42,7,29842.6,1800,79426
360037916,1,Male,42,4,160048.19,2322.5801,8956
916097606,1,Male,42,3,35606.551,0,27086
2860479316,1,Male,42,1,18910.4,0,78628
2000060505,1,Male,42,2,61725.441,30658.061,55274
2901007203,1,Male,42,2,35416.781,0,79455
860140612,1,Male,42,6,562866.88,12600,24210
1002546003,1,Male,42,4,30081.51,0,29287
3006516508,1,Male,42,5,15652.17,145.16,81490
905446603,1,Female,42,2,22099.15,0,26113
860128406,1,Male,42,6,13970.18,0,24192
503487704,1,Male,42,2,68901.617,6000,13230
3063379808,1,Female,42,2,39245.191,0,83462
1060101315,1,Male,42,7,45286.328,3599.99,29895
1104787901,1,Male,42,3,138786.8,0,31585
2160891912,1,Male,42,2,7048.23,0,59563
3200016805,1,Male,42,5,66211.438,0,86519
2202477424,1,Male,42,5,52811.859,1161.28,61290
2202837001,1,Male,42,6,24866.74,1538.7,61704
260021213,1,Male,42,5,89285.328,0,4801
1701701202,1,Male,42,3,17855.471,0,47830
3100321503,1,Male,42,3,21747.18,0,83678
260206421,1,Female,42,3,57820.66,580.64001,5875
660071610,1,Male,42,4,30761.289,0,18450
1001871306,1,Male,42,3,78238.297,26300.32,29016
2200938604,1,Male,42,3,15295.08,0,60463
860207416,1,Female,42,3,16144.76,0,24376
2700603702,1,Male,42,4,42416.922,1800,74571
2260247820,1,Male,42,6,37916.051,0,62624
1361260208,1,Male,42,3,25360.74,0,38511
800296506,1,Male,42,4,140921.59,0,21123
660081917,1,Male,42,4,36842.531,0,18567
1521787805,1,Male,42,4,53483.59,13500,42959
2360121019,1,Male,42,3,14782.22,290.32001,65734
2260449408,1,Female,42,4,20253.971,0,63151
762002402,1,Female,42,3,43926.051,0,20669
2502197806,1,Male,42,7,21591.42,8700,69463
1560435507,1,Male,42,6,26493.449,0,43921
1409616504,1,Male,42,3,49565.66,13645.15,39896
260268808,1,Male,42,5,47137.191,0,6201
808405015,1,Male,42,5,53217.379,0,23704
1102281706,1,Female,42,2,17803.27,0,31232
1460356808,1,Male,42,1,29318.4,0,40991
401000404,1,Male,42,5,33696.18,348.38,10478
2900448506,1,Male,42,6,26681.25,0,79086
207001506,1,Female,42,4,44979.461,0,4133
1801616711,1,Female,42,2,21651.08,0,50834
1500006801,2,Male,42,4,17781.83,1650,41484
2702056818,1,Female,42,3,48101.129,129,75448
860583310,1,Male,42,5,17323.619,0,24948
560388603,1,Female,42,4,75220.758,6600,15503
2602015701,1,Female,42,1,57639.34,0,72366
260348323,1,Male,42,1,16876.461,0,6543
2502394906,1,Female,42,2,46919.531,0,69578
2403136604,1,Male,42,8,51993.391,2910,66840
1103383803,1,Female,42,4,100208.34,3300,31401
1404589801,1,Male,42,5,112196.45,10200,39189
260064509,1,Male,42,3,182903.19,0,5134
1160483314,1,Female,42,7,37455.379,0,32787
1405524503,1,Male,42,5,37323.789,0,39340
804041406,1,Female,42,3,55145.43,10016.12,22178
3010527924,1,Male,42,6,56347.809,0,82142
600276905,1,Male,42,1,28212.779,0,15914
1602227901,1,Male,42,4,45814.98,870.96002,45368
1960155709,1,Male,42,4,27221.311,0,54337
1660894712,1,Male,42,5,26880.711,0,46626
806715806,1,Female,42,7,98314.828,0,23068
808405023,1,Male,42,3,32504.27,0,23706
2402847703,1,Female,42,4,56218.078,11400,66730
1261521207,1,Male,42,5,70758.398,0,36373
1902475001,1,Male,42,6,73694.773,0,52298
2803563505,1,Female,42,1,31506.77,0,77142
3062675710,1,Female,42,6,8188.52,1212,83207
101369506,1,Male,42,1,22151.18,0,867
2161893624,1,Male,42,5,12755.39,0,59863
1660960810,1,Female,42,4,22902.561,0,46665
2301266904,1,Female,42,3,32505.051,0,64365
1561073717,1,Male,42,3,28008.189,1050,44317
2060965305,1,Female,42,2,15424.95,0,57019
3004928704,1,Male,42,4,33540.969,3000,81334
160085323,1,Male,42,1,13009.21,0,2065
260246906,1,Male,42,4,36778.75,435.48001,6094
3160023511,1,Male,42,5,33979.809,58.060001,85459
1500006802,1,Male,42,4,29026.92,2400,41485
503102505,1,Male,42,4,37697.738,1916.12,13106
807446204,1,Female,42,2,37754.449,9232.25,23342
1201450202,1,Male,42,5,23198.461,0,34338
3102756219,1,Male,42,3,123862.42,290.32001,84585
601283507,1,Male,42,3,28977.27,3483.8701,17018
300432206,1,Male,42,4,45705.031,3483.8701,7316
502908402,1,Male,42,3,35374.051,2467.74,13011
204184405,1,Female,42,1,23430.91,0,3571
2303005923,1,Male,42,5,146237.34,0,65275
2061768714,1,Male,42,5,39916.699,3000,57495
300841223,1,Male,42,5,46807.262,725.79999,7705
1702467310,1,Male,42,4,114543.26,0,48200
2501980402,1,Male,42,6,99504.508,1161.29,69352
1510744601,1,Female,42,1,30590.15,0,42263
3008744812,1,Male,42,4,145258.23,38475,81911
2860187805,1,Male,42,3,16439,0,78359
601538904,1,Male,42,3,87046.82,4790.3198,17710
2260458519,1,Female,42,3,17343.17,5455.1499,63175
1102343603,1,Male,42,4,21270.471,0,31240
906644902,1,Female,42,4,165704.08,1741.9301,26206
101610406,1,Male,42,5,96124.406,18290.311,1040
3062185314,1,Male,42,2,20066.5,0,82989
260235710,1,Male,42,1,46189.98,0,6057
2100618902,1,Male,42,7,26935.77,0,57924
702588816,1,Male,42,6,51979.781,102,19367
2600324204,1,Female,42,5,32814.969,0,71990
3160465203,1,Male,42,5,15911.81,0,86316
601341522,1,Male,42,3,38186.891,0,17176
1525277017,1,Male,42,6,30626.83,0,43242
907718604,1,Male,42,1,61745.891,17931,26297
260103222,1,Male,42,1,243240.94,0,5322
2901285603,1,Female,42,3,54836.051,0,79692
1560797403,1,Male,42,4,24929.869,0,44163
1801064314,1,Male,42,3,26189.77,0,50319
2901768306,1,Male,42,6,21149.15,0,80144
1202726403,1,Female,42,3,44083.16,2119.3401,34581
1560987203,1,Male,42,5,54802.039,0,44193
300856418,1,Male,42,3,77780.789,1016.12,7781
260294613,1,Female,42,3,29103.439,0,6267
2402620003,1,Female,42,3,46905.039,696.77002,66664
3103031209,1,Male,42,6,55134.91,870.96002,84764
2260485818,1,Male,42,4,61542.191,240,63306
2201744503,1,Male,42,1,30154.881,0,60881
1260960308,1,Male,42,5,20560.82,0,36005
762360401,1,Male,42,2,87564.602,0,20920
601376507,1,Male,42,6,141160.09,0,17243
860597706,1,Female,42,8,71095.047,0,24968
1601580003,1,Male,42,6,59184.762,0,45281
2301575903,1,Female,42,2,29795.449,0,64532
560038314,1,Male,42,4,30972.66,870.96002,14920
762350510,1,Male,42,4,46898.961,0,20893
3062185018,1,Male,42,3,23980.961,0,82982
360028621,1,Male,42,4,35707.359,0,8870
2760528024,1,Male,42,8,56829.012,580.64001,75988
560390015,1,Female,42,3,67307.477,0,15537
2460471314,1,Male,42,4,23738.859,6387.0898,67725
